Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedGraceCornT5-1,blocks,Farming,New,Not Used,Excellent Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 12 Super Corn.,,,
plantedGraceCornT6-1,blocks,Farming,New,Not Used,Mastercrafted GraceCorn Seed,,,,,,,,,,Produces 1 seed and 15 Super Corn. Uses radiation instead of light to grow.,,,
plantedHopsT1-1,blocks,Farming,New,Not Used,Poor Quality Hops Seed,,,,,,,,,,Produces 1 seed and 1 hop cone.,,,
plantedHopsT2-1,blocks,Farming,New,Not Used,Standard Quality Hops Seed,,,,,,,,,,Produces 1 seed and 3 hop cones.,,,
plantedHopsT3-1,blocks,Farming,New,Not Used,Good Quality Hops Seed,,,,,,,,,,Produces 1 seed and 6 hop cones.,,,
plantedHopsT4-1,blocks,Farming,New,Not Used,High Quality Hops Seed,,,,,,,,,,Produces 1 seed and 9 hop cones.,,,
plantedHopsT5-1,blocks,Farming,New,Not Used,Excellent Quality Hops Seed,,,,,,,,,,Produces 1 seed and 12 hop cones.,,,
plantedHopsT6-1,blocks,Farming,New,Not Used,Mastercrafted Hops Seed,,,,,,,,,,Produces 1 seed and 15 hop cones. Uses radiation instead of light to grow.,,,
plantedPumpkinT1-1,blocks,Farming,New,Not Used,Poor Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 1 pumpkin.,,,
plantedPumpkinT2-1,blocks,Farming,New,Not Used,Standard Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 3 pumpkins.,,,
plantedPumpkinT3-1,blocks,Farming,New,Not Used,Good Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 6 pumpkins.,,,
plantedPumpkinT4-1,blocks,Farming,New,Not Used,High Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 9 pumpkins.,,,
plantedPumpkinT5-1,blocks,Farming,New,Not Used,Excellent Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 12 pumpkins.,,,
plantedPumpkinT6-1,blocks,Farming,New,Not Used,Mastercrafted Pumpkin Seed,,,,,,,,,,Produces 1 seed and 15 pumpkins. Uses radiation instead of light to grow.,,,
plantedAloeT1-2,blocks,Farming,New,Not Used,Poor Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 1 aloe.,,,
plantedAloeT2-2,blocks,Farming,New,Not Used,Standard Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 3 aloe.,,,
plantedAloeT3-2,blocks,Farming,New,Not Used,Good Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 6 aloe.,,,
plantedAloeT4-2,blocks,Farming,New,Not Used,High Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 9 aloe.,,,
plantedAloeT5-2,blocks,Farming,New,Not Used,Excellent Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 12 aloe.,,,
plantedAloeT6-2,blocks,Farming,New,Not Used,Mastercrafted Aloe Seed,,,,,,,,,,Produces 1 seed and 15 aloe. Uses radiation instead of light to grow.,,,
plantedBlueberryT1-2,blocks,Farming,New,Not Used,Poor Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 1 blueberry.,,,
plantedBlueberryT2-2,blocks,Farming,New,Not Used,Standard Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 3 blueberries.,,,
plantedBlueberryT3-2,blocks,Farming,New,Not Used,Good Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 6 blueberries.,,,
plantedBlueberryT4-2,blocks,Farming,New,Not Used,High Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 9 blueberries.,,,
plantedBlueberryT5-2,blocks,Farming,New,Not Used,Excellent Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 12 blueberries.,,,
plantedBlueberryT6-2,blocks,Farming,New,Not Used,Mastercrafted Blueberry Seed,,,,,,,,,,Produces 1 seed and 15 blueberries. Uses radiation instead of light to grow.,,,
plantedMushroomT1-2,blocks,Farming,New,Not Used,Poor Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 1 mushroom.,,,
plantedMushroomT2-2,blocks,Farming,New,Not Used,Standard Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 3 mushrooms.,,,
plantedMushroomT3-2,blocks,Farming,New,Not Used,Good Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 6 mushrooms.,,,
plantedMushroomT4-2,blocks,Farming,New,Not Used,High Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 9 mushrooms.,,,
plantedMushroomT5-2,blocks,Farming,New,Not Used,Excellent Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 12 mushrooms.,,,
plantedMushroomT6-2,blocks,Farming,New,Not Used,Mastercrafted Mushroom Seed,,,,,,,,,,Produces 1 spore and 15 mushrooms. Requires radiation to grow.,,,
plantedYuccaT1-2,blocks,Farming,New,Not Used,Poor Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 1 yucca.,,,
plantedYuccaT2-2,blocks,Farming,New,Not Used,Standard Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 3 yuccas.,,,
plantedYuccaT3-2,blocks,Farming,New,Not Used,Good Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 6 yuccas.,,,
plantedYuccaT4-2,blocks,Farming,New,Not Used,High Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 9 yuccas.,,,
plantedYuccaT5-2,blocks,Farming,New,Not Used,Excellent Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 12 yuccas.,,,
plantedYuccaT6-2,blocks,Farming,New,Not Used,Mastercrafted Yucca Seed,,,,,,,,,,Produces 1 seed and 15 yuccas. Uses radiation instead of light to grow.,,,
plantedCottonT1-2,blocks,Farming,New,Not Used,Poor Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 1 cotton.,,,
plantedCottonT2-2,blocks,Farming,New,Not Used,Standard Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 3 cottons.,,,
plantedCottonT3-2,blocks,Farming,New,Not Used,Good Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 6 cottons.,,,
plantedCottonT4-2,blocks,Farming,New,Not Used,High Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 9 cottons.,,,
plantedCottonT5-2,blocks,Farming,New,Not Used,Excellent Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 12 cottons.,,,
plantedCottonT6-2,blocks,Farming,New,Not Used,Mastercrafted Cotton Seed,,,,,,,,,,Produces 1 seed and 15 cottons. Uses radiation instead of light to grow.,,,
plantedCoffeeT1-2,blocks,Farming,New,Not Used,Poor Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 1 coffee bean.,,,
plantedCoffeeT2-2,blocks,Farming,New,Not Used,Standard Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 3 coffee beans.,,,
plantedCoffeeT3-2,blocks,Farming,New,Not Used,Good Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 6 coffee beans.,,,
plantedCoffeeT4-2,blocks,Farming,New,Not Used,High Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 9 coffee beans.,,,
plantedCoffeeT5-2,blocks,Farming,New,Not Used,Excellent Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 12 coffee beans.,,,
plantedCoffeeT6-2,blocks,Farming,New,Not Used,Mastercrafted Coffee Seed,,,,,,,,,,Produces 1 seed and 15 coffee beans. Uses radiation instead of light to grow.,,,
plantedGoldenrodT1-2,blocks,Farming,New,Not Used,Poor Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 1 goldenrod flower.,,,
plantedGoldenrodT2-2,blocks,Farming,New,Not Used,Standard Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 3 goldenrod flowers.,,,
plantedGoldenrodT3-2,blocks,Farming,New,Not Used,Good Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 6 goldenrod flowers.,,,
plantedGoldenrodT4-2,blocks,Farming,New,Not Used,High Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 9 goldenrod flowers.,,,
plantedGoldenrodT5-2,blocks,Farming,New,Not Used,Excellent Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 12 goldenrod flowers.,,,
plantedGoldenrodT6-2,blocks,Farming,New,Not Used,Mastercrafted Goldenrod Seed,,,,,,,,,,Produces 1 seed and 15 goldenrod flowers. Uses radiation instead of light to grow.,,,
plantedPotatoT1-2,blocks,Farming,New,Not Used,Poor Quality Potato Seed,,,,,,,,,,Produces 1 seed and 1 potato.,,,
plantedPotatoT2-2,blocks,Farming,New,Not Used,Standard Quality Potato Seed,,,,,,,,,,Produces 1 seed and 3 potatoes.,,,
plantedPotatoT3-2,blocks,Farming,New,Not Used,Good Quality Potato Seed,,,,,,,,,,Produces 1 seed and 6 potatoes.,,,
plantedPotatoT4-2,blocks,Farming,New,Not Used,High Quality Potato Seed,,,,,,,,,,Produces 1 seed and 9 potatoes.,,,
plantedPotatoT5-2,blocks,Farming,New,Not Used,Excellent Quality Potato Seed,,,,,,,,,,Produces 1 seed and 12 potatoes.,,,
plantedPotatoT6-2,blocks,Farming,New,Not Used,Mastercrafted Potato Seed,,,,,,,,,,Produces 1 seed and 15 potatoes. Uses radiation instead of light to grow.,,,
plantedChrysanthemumT1-2,blocks,Farming,New,Not Used,Poor Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 1 chrysanthemum.,,,
plantedChrysanthemumT2-2,blocks,Farming,New,Not Used,Standard Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 3 chrysanthemums.,,,
plantedChrysanthemumT3-2,blocks,Farming,New,Not Used,Good Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 6 chrysanthemums.,,,
plantedChrysanthemumT4-2,blocks,Farming,New,Not Used,High Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 9 chrysanthemums.,,,
plantedChrysanthemumT5-2,blocks,Farming,New,Not Used,Excellent Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 12 chrysanthemums.,,,
plantedChrysanthemumT6-2,blocks,Farming,New,Not Used,Mastercrafted Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 15 chrysanthemums. Uses radiation instead of light to grow.,,,
plantedCornT1-2,blocks,Farming,New,Not Used,Poor Quality Corn Seed,,,,,,,,,,Produces 1 seed and 1 ear of corn.,,,
plantedCornT2-2,blocks,Farming,New,Not Used,Standard Quality Corn Seed,,,,,,,,,,Produces 1 seed and 3 ears of corn.,,,
plantedCornT3-2,blocks,Farming,New,Not Used,Good Quality Corn Seed,,,,,,,,,,Produces 1 seed and 6 ears of corn.,,,
plantedCornT4-2,blocks,Farming,New,Not Used,High Quality Corn Seed,,,,,,,,,,Produces 1 seed and 9 ears of corn.,,,
plantedCornT5-2,blocks,Farming,New,Not Used,Excellent Quality Corn Seed,,,,,,,,,,Produces 1 seed and 12 ears of corn.,,,
plantedCornT6-2,blocks,Farming,New,Not Used,Mastercrafted Corn Seed,,,,,,,,,,Produces 1 seed and 15 ears of corn. Uses radiation instead of light to grow.,,,
plantedGraceCornT1-2,blocks,Farming,New,Not Used,Poor Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 1 Super Corn.,,,
plantedGraceCornT2-2,blocks,Farming,New,Not Used,Standard Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 3 Super Corn.,,,
plantedGraceCornT3-2,blocks,Farming,New,Not Used,Good Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 6 Super Corn.,,,
plantedGraceCornT4-2,blocks,Farming,New,Not Used,High Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 9 Super Corn.,,,
plantedGraceCornT5-2,blocks,Farming,New,Not Used,Excellent Quality GraceCorn Seed,,,,,,,,,,Produces 1 seed and 12 Super Corn.,,,
plantedGraceCornT6-2,blocks,Farming,New,Not Used,Mastercrafted GraceCorn Seed,,,,,,,,,,Produces 1 seed and 15 Super Corn. Uses radiation instead of light to grow.,,,
plantedHopT1-2,blocks,Farming,New,Not Used,Poor Quality Hop Seed,,,,,,,,,,Produces 1 seed and 1 hop cone.,,,
plantedHopT2-2,blocks,Farming,New,Not Used,Standard Quality Hop Seed,,,,,,,,,,Produces 1 seed and 3 hop cones.,,,
plantedHopT3-2,blocks,Farming,New,Not Used,Good Quality Hop Seed,,,,,,,,,,Produces 1 seed and 6 hop cones.,,,
plantedHopT4-2,blocks,Farming,New,Not Used,High Quality Hop Seed,,,,,,,,,,Produces 1 seed and 9 hop cones.,,,
plantedHopT5-2,blocks,Farming,New,Not Used,Excellent Quality Hop Seed,,,,,,,,,,Produces 1 seed and 12 hop cones.,,,
plantedHopT6-2,blocks,Farming,New,Not Used,Mastercrafted Hop Seed,,,,,,,,,,Produces 1 seed and 15 hop cones. Uses radiation instead of light to grow.,,,
plantedPumpkinT1-2,blocks,Farming,New,Not Used,Poor Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 1 pumpkin.,,,
plantedPumpkinT2-2,blocks,Farming,New,Not Used,Standard Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 3 pumpkins.,,,
plantedPumpkinT3-2,blocks,Farming,New,Not Used,Good Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 6 pumpkins.,,,
plantedPumpkinT4-2,blocks,Farming,New,Not Used,High Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 9 pumpkins.,,,
plantedPumpkinT5-2,blocks,Farming,New,Not Used,Excellent Quality Pumpkin Seed,,,,,,,,,,Produces 1 seed and 12 pumpkins.,,,
plantedPumpkinT6,blocks,Farming,New,Not Used,Mastercrafted Pumpkin Seed,,,,,,,,,,Produces 1 seed and 15 pumpkins. Uses radiation instead of light to grow.,,,
plantedAloe3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 1 aloe.,,,
plantedAloe3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 3 aloe.,,,
plantedAloe3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 6 aloe.,,,
plantedAloe3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 9 aloe.,,,
plantedAloe3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Aloe Seed,,,,,,,,,,Produces 1 seed and 12 aloe.,,,
plantedAloe3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Aloe Seed,,,,,,,,,,Produces 1 seed and 15 aloe. Uses radiation instead of light to grow.,,,
plantedBlueberry3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 1 blueberry.,,,
plantedBlueberry3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 3 blueberries.,,,
plantedBlueberry3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 6 blueberries.,,,
plantedBlueberry3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 9 blueberries.,,,
plantedBlueberry3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Blueberry Seed,,,,,,,,,,Produces 1 seed and 12 blueberries.,,,
plantedBlueberry3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Blueberry Seed,,,,,,,,,,Produces 1 seed and 15 blueberries. Uses radiation instead of light to grow.,,,
plantedMushroom3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 1 mushroom.,,,
plantedMushroom3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 3 mushrooms.,,,
plantedMushroom3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 6 mushrooms.,,,
plantedMushroom3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 9 mushrooms.,,,
plantedMushroom3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Mushroom Seed,,,,,,,,,,Produces 1 spore and 12 mushrooms.,,,
plantedMushroom3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Mushroom Seed,,,,,,,,,,Produces 1 spore and 15 mushrooms. Requires radiation to grow.,,,
plantedYucca3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 1 yucca.,,,
plantedYucca3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 3 yuccas.,,,
plantedYucca3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 6 yuccas.,,,
plantedYucca3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 9 yuccas.,,,
plantedYucca3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Yucca Seed,,,,,,,,,,Produces 1 seed and 12 yuccas.,,,
plantedYucca3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Yucca Seed,,,,,,,,,,Produces 1 seed and 15 yuccas. Uses radiation instead of light to grow.,,,
plantedCotton3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 1 cotton.,,,
plantedCotton3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 3 cottons.,,,
plantedCotton3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 6 cottons.,,,
plantedCotton3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 9 cottons.,,,
plantedCotton3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Cotton Seed,,,,,,,,,,Produces 1 seed and 12 cottons.,,,
plantedCotton3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Cotton Seed,,,,,,,,,,Produces 1 seed and 15 cottons. Uses radiation instead of light to grow.,,,
plantedCoffee3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 1 coffee bean.,,,
plantedCoffee3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 3 coffee beans.,,,
plantedCoffee3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 6 coffee beans.,,,
plantedCoffee3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 9 coffee beans.,,,
plantedCoffee3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Coffee Seed,,,,,,,,,,Produces 1 seed and 12 coffee beans.,,,
plantedCoffee3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Coffee Seed,,,,,,,,,,Produces 1 seed and 15 coffee beans. Uses radiation instead of light to grow.,,,
plantedGoldenrod3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 1 goldenrod flower.,,,
plantedGoldenrod3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 3 goldenrod flowers.,,,
plantedGoldenrod3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 6 goldenrod flowers.,,,
plantedGoldenrod3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 9 goldenrod flowers.,,,
plantedGoldenrod3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Goldenrod Seed,,,,,,,,,,Produces 1 seed and 12 goldenrod flowers.,,,
plantedGoldenrod3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Goldenrod Seed,,,,,,,,,,Produces 1 seed and 15 goldenrod flowers. Uses radiation instead of light to grow.,,,
plantedPotato3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Potato Seed,,,,,,,,,,Produces 1 seed and 1 potato.,,,
plantedPotato3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Potato Seed,,,,,,,,,,Produces 1 seed and 3 potatoes.,,,
plantedPotato3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Potato Seed,,,,,,,,,,Produces 1 seed and 6 potatoes.,,,
plantedPotato3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Potato Seed,,,,,,,,,,Produces 1 seed and 9 potatoes.,,,
plantedPotato3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Potato Seed,,,,,,,,,,Produces 1 seed and 12 potatoes.,,,
plantedPotato3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Potato Seed,,,,,,,,,,Produces 1 seed and 15 potatoes. Uses radiation instead of light to grow.,,,
plantedChrysanthemum3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 1 chrysanthemum.,,,
plantedChrysanthemum3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 3 chrysanthemums.,,,
plantedChrysanthemum3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 6 chrysanthemums.,,,
plantedChrysanthemum3HarvestPlayerT4,blocks,Farming,New,Not Used,High Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 9 chrysanthemums.,,,
plantedChrysanthemum3HarvestPlayerT5,blocks,Farming,New,Not Used,Excellent Quality Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 12 chrysanthemums.,,,
plantedChrysanthemum3HarvestPlayerT6,blocks,Farming,New,Not Used,Mastercrafted Chrysanthemum Seed,,,,,,,,,,Produces 1 seed and 15 chrysanthemums. Uses radiation instead of light to grow.,,,
plantedCorn3HarvestPlayerT1,blocks,Farming,New,Not Used,Poor Quality Corn Seed,,,,,,,,,,Produces 1 seed and 1 ear of corn.,,,
plantedCorn3HarvestPlayerT2,blocks,Farming,New,Not Used,Standard Quality Corn Seed,,,,,,,,,,Produces 1 seed and 3 ears of corn.,,,
plantedCorn3HarvestPlayerT3,blocks,Farming,New,Not Used,Good Quality Corn Seed,,,,,,,,,,Produces 1 seed and 6 ears of corn.,,,
